scenario_id,route_id,natural_year,scheduled_efc,soh,observed_time_boundary_year,region
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,2.4166666666666665,725.0,0.9487371778522854,2.42311202372804,OBSERVED_SOURCE_TIME_SPAN
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,2.5,750.0,0.9477354024245355,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,2.5833333333333335,775.0,0.946751441199783,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,2.6666666666666665,800.0,0.9457842413074716,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,2.75,825.0,0.944832764752156,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,2.8333333333333335,850.0,0.943896002251197,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,2.9166666666666665,875.0,0.9429729842935034,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.0,900.0,0.9420627894515105,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.0833333333333335,925.0,0.9411645501304376,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.1666666666666665,950.0,0.9402774560366725,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.25,975.0,0.9394007556991361,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.3333333333333335,1000.0,0.9385337563935885,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.4166666666666665,1025.0,0.9376758228098265,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.5,1050.0,0.9368263747744716,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.5833333333333335,1075.0,0.9359848843048227,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.6666666666666665,1100.0,0.935150872227698,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.75,1125.0,0.9343239045553762,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.8333333333333335,1150.0,0.9335035887713191,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,3.9166666666666665,1175.0,0.9326895701429331,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.0,1200.0,0.9318815281479453,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.083333333333333,1225.0,0.9310791730752362,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.166666666666667,1250.0,0.9302822428399641,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.25,1275.0,0.9294905000361371,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.333333333333333,1300.0,0.9287037292368991,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.416666666666667,1325.0,0.9279217345431057,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.5,1350.0,0.9271443373737575,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.583333333333333,1375.0,0.9263713744869986,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.666666666666667,1400.0,0.9256026962172242,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.75,1425.0,0.9248381649120142,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.833333333333333,1450.0,0.9240776535517727,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,4.916666666666667,1475.0,0.9233210445348551,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.0,1500.0,0.9225682286113938,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.083333333333333,1525.0,0.921819103949822,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.166666666666667,1550.0,0.9210735753211139,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.25,1575.0,0.9203315533869083,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.333333333333333,1600.0,0.9195929540788947,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.416666666666667,1625.0,0.9188576980580552,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.5,1650.0,0.9181257102435384,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.583333333333333,1675.0,0.917396919402066,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.666666666666667,1700.0,0.9166712577898273,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.75,1725.0,0.915948660839783,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.833333333333333,1750.0,0.9152290668881836,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,5.916666666666667,1775.0,0.9145124169349053,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.0,1800.0,0.9137986544329144,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.083333333333333,1825.0,0.9130877251028063,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.166666666666667,1850.0,0.9123795767689236,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.25,1875.0,0.9116741592140409,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.333333333333333,1900.0,0.9109714240500391,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.416666666666667,1925.0,0.9102713246023577,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.5,1950.0,0.909573815806334,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.583333333333333,1975.0,0.9088788541138179,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.666666666666667,2000.0,0.9081863974086862,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.75,2025.0,0.9074964049300861,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.833333333333333,2050.0,0.906808837202407,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,6.916666666666667,2075.0,0.9061236559711339,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.0,2100.0,0.9054408241438571,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.083333333333333,2125.0,0.9047603057358188,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.166666666666667,2150.0,0.9040820658194744,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.25,2175.0,0.9034060704776138,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.333333333333333,2200.0,0.9027322867596601,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.416666666666667,2225.0,0.9020606826408122,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.5,2250.0,0.901391226983749,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.583333333333333,2275.0,0.9007238895026459,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.666666666666667,2300.0,0.9000586407292949,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.75,2325.0,0.899395451981136,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.833333333333333,2350.0,0.8987342953310455,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,7.916666666666667,2375.0,0.898075143578733,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.0,2400.0,0.897417970223624,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.083333333333334,2425.0,0.896762749439118,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.166666666666666,2450.0,0.896109456048121,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.25,2475.0,0.8954580654997651,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
naumann_3ah_boundary_reference,blast-lite-lfp-gr-sony-murata-3ah-2018-v1,8.333333333333334,2500.0,0.8948085538472373,2.42311202372804,LONG_HORIZON_SCENARIO_EXTRAPOLATION
